StudentID,Age,City_Tier,State,10th_Percentage,12th_Percentage,Entrance_Exam_Score,Course_Name,Department,Fee_Payment_Status,Scholarship_Recipient,Extracurricular_Activity_Count,Avg_Attendance,Final_CGPA,Is_Dropout,Joining_Year
10684,18,Tier 3,Delhi,70.93,65.56,41.07,B.Tech in Computer Science,Engineering,On-Time,No,4,56.16,6.371410294543596,0,2022
10685,22,Tier 3,Rajasthan,67.75,64.46,75.67,B.Com,Commerce,On-Time,No,4,57.65,8.710841672597088,0,2021
10686,22,Tier 1,Tamil Nadu,93.29,96.66,89.51,B.Tech in Mechanical,Engineering,Defaulted,Yes,5,63.37,9.01812340033404,1,2023
10687,19,Tier 2,Tamil Nadu,79.15,69.23,53.46,B.Com,Commerce,Defaulted,Yes,1,51.8,7.685355572669701,1,2021
10688,22,Tier 2,Rajasthan,56.29,50.0,86.26,BBA,Management,On-Time,Yes,1,59.47,8.678335307169895,1,2022
10689,20,Tier 2,Telangana,97.16,90.9,54.86,B.Tech in Mechanical,Engineering,On-Time,No,4,56.05,7.73729837397186,0,2024
10690,21,Tier 1,Rajasthan,97.93,99.0,97.8,BBA,Management,On-Time,No,0,60.98,9.691204136472196,1,2022
10691,21,Tier 3,Karnataka,77.44,69.36,96.02,B.Sc in Physics,Science,On-Time,No,5,59.06,7.990188815209098,0,2024
10692,19,Tier 1,Telangana,69.82,66.49,45.43,BBA,Management,Defaulted,Yes,1,69.66,7.390162218472215,1,2021
10693,19,Tier 1,Delhi,96.03,96.32,82.18,B.Tech in Mechanical,Engineering,On-Time,No,1,56.45,9.074987536981538,0,2021
10694,22,Tier 1,West Bengal,75.11,71.92,97.61,BBA,Management,Defaulted,Yes,3,49.3,9.500290899238548,1,2023
10695,20,Tier 1,Maharashtra,74.42,69.19,89.09,BBA,Management,On-Time,Yes,0,54.09,9.025797832380077,1,2024
10696,20,Tier 2,Andhra Pradesh,62.38,59.19,83.34,BBA,Management,On-Time,No,5,63.79,8.374231335019882,0,2023
10697,18,Tier 3,Gujarat,80.31,74.52,65.29,B.Sc in Physics,Science,On-Time,Yes,1,66.33,7.198448720165572,0,2024
10698,19,Tier 2,West Bengal,83.98,87.69,63.21,B.Sc in Physics,Science,On-Time,No,4,52.43,7.754440156078945,0,2021
10699,18,Tier 3,Andhra Pradesh,77.97,72.74,53.88,B.Com,Commerce,Defaulted,No,4,51.32,6.903479261960874,1,2024
10700,19,Tier 3,Uttar Pradesh,69.52,63.49,70.22,B.Sc in Physics,Science,On-Time,No,1,54.5,7.269982608141118,0,2024
10701,22,Tier 1,Karnataka,95.16,93.38,62.45,B.Tech in Computer Science,Engineering,Delayed,No,4,62.05,7.463989796018167,0,2023
10702,22,Tier 2,Tamil Nadu,97.75,99.0,77.96,B.Tech in Electronics,Engineering,On-Time,No,4,66.11,8.361737575576788,0,2022
10703,18,Tier 3,Maharashtra,60.37,61.18,71.96,B.Sc in Physics,Science,On-Time,No,3,52.37,7.88467722265938,0,2021
10704,19,Tier 3,Tamil Nadu,96.3,87.44,95.14,B.Tech in Electronics,Engineering,Defaulted,Yes,5,58.16,9.442509883163307,1,2023
10705,20,Tier 3,Andhra Pradesh,88.61,88.06,53.19,B.Com,Commerce,Delayed,Yes,0,53.47,7.657430701359015,1,2022
10706,20,Tier 1,Telangana,92.74,84.33,88.64,B.Tech in Computer Science,Engineering,On-Time,No,0,60.17,8.147059252885159,0,2021
10707,20,Tier 1,West Bengal,59.61,53.68,61.6,B.Tech in Mechanical,Engineering,On-Time,Yes,0,65.01,6.796723959661525,0,2024
10708,20,Tier 2,Karnataka,71.47,68.53,98.86,B.Sc in Physics,Science,On-Time,No,4,54.38,9.077973608353414,0,2023
10709,21,Tier 1,Rajasthan,96.09,88.13,74.43,BBA,Management,Defaulted,No,5,56.84,7.82489892783414,1,2024
10710,20,Tier 3,Karnataka,60.54,51.17,93.72,B.Tech in Computer Science,Engineering,On-Time,Yes,2,60.17,8.924542196954599,0,2024
10711,20,Tier 1,Delhi,55.24,55.14,41.99,B.Tech in Mechanical,Engineering,On-Time,Yes,3,56.75,6.440238103416888,0,2024
10712,21,Tier 3,Gujarat,95.83,91.18,48.83,B.Tech in Computer Science,Engineering,On-Time,Yes,1,61.19,6.844504900527095,0,2023
10713,19,Tier 1,Telangana,92.78,88.1,76.99,B.Com,Commerce,On-Time,No,1,47.52,7.3798173567867185,0,2021
10714,19,Tier 2,West Bengal,74.96,76.05,97.42,B.Com,Commerce,Delayed,No,0,65.05,9.366902406107858,0,2022
10715,22,Tier 3,Karnataka,73.9,77.09,67.66,B.Tech in Computer Science,Engineering,Defaulted,Yes,5,54.38,7.927723399902989,1,2021
10716,19,Tier 3,Delhi,73.37,73.47,90.38,B.Tech in Computer Science,Engineering,On-Time,No,5,58.77,8.605562497378402,0,2023
10717,21,Tier 1,Gujarat,61.95,61.05,54.58,B.Tech in Computer Science,Engineering,On-Time,Yes,1,57.6,7.111840620135159,0,2024
10718,18,Tier 1,West Bengal,83.67,79.73,84.82,BBA,Management,On-Time,Yes,4,61.73,8.510997687441149,0,2021
10719,19,Tier 1,Karnataka,92.98,94.0,72.7,B.Com,Commerce,On-Time,Yes,0,64.89,8.610210182960166,1,2021
10720,18,Tier 2,Uttar Pradesh,65.16,64.34,44.84,B.Com,Commerce,Delayed,No,5,55.68,6.419171037674403,0,2022
10721,18,Tier 2,Delhi,63.55,64.39,91.2,B.Com,Commerce,On-Time,Yes,1,50.59,8.91359218394933,0,2024
10722,18,Tier 2,Gujarat,75.06,70.16,43.16,B.Com,Commerce,On-Time,Yes,1,49.2,6.970769104033838,1,2021
10723,19,Tier 2,Maharashtra,79.59,78.12,59.9,B.Com,Commerce,On-Time,No,0,49.41,7.504982650701656,1,2023
10724,20,Tier 1,Karnataka,80.64,80.01,41.01,B.Com,Commerce,Delayed,No,0,55.29,7.05,1,2024
10725,19,Tier 1,Gujarat,61.1,63.24,95.17,B.Com,Commerce,On-Time,Yes,3,58.51,8.822050457018507,0,2021
10726,19,Tier 2,Andhra Pradesh,66.95,69.45,76.55,BBA,Management,Delayed,Yes,1,53.72,8.59567483999567,0,2021
10727,20,Tier 1,Maharashtra,57.52,62.27,61.43,BBA,Management,Defaulted,No,3,63.86,8.07,1,2022
10728,19,Tier 2,Uttar Pradesh,73.67,77.01,72.74,B.Tech in Computer Science,Engineering,On-Time,Yes,5,57.78,7.678025854629944,0,2023
10729,20,Tier 1,Gujarat,61.37,65.91,82.47,B.Tech in Electronics,Engineering,On-Time,No,1,55.41,8.146686274132382,1,2022
10730,19,Tier 3,Delhi,63.45,68.19,65.67,B.Tech in Electronics,Engineering,On-Time,No,2,51.91,7.625453960546579,1,2021
10731,21,Tier 1,Rajasthan,58.39,54.61,70.95,B.Tech in Mechanical,Engineering,On-Time,Yes,2,53.36,8.55,1,2023
10732,18,Tier 3,Uttar Pradesh,65.15,58.63,72.57,B.Sc in Physics,Science,On-Time,No,3,60.45,7.943887881036028,0,2022
10733,22,Tier 2,Andhra Pradesh,82.47,77.75,51.72,B.Com,Commerce,On-Time,Yes,2,58.09,6.676009463050429,0,2023
10734,21,Tier 1,Karnataka,86.69,77.18,79.51,B.Com,Commerce,On-Time,No,4,58.98,8.130767683654266,0,2022
10735,19,Tier 1,Delhi,72.66,65.04,78.98,B.Sc in Physics,Science,Delayed,No,1,59.83,8.95,1,2024
10736,18,Tier 1,Gujarat,86.43,83.37,76.93,B.Tech in Electronics,Engineering,On-Time,Yes,4,69.74,8.694748400217634,0,2023
10737,21,Tier 2,Andhra Pradesh,73.82,78.65,50.18,B.Tech in Computer Science,Engineering,On-Time,No,5,50.4,6.64703435035275,0,2021
10738,22,Tier 1,Uttar Pradesh,80.8,79.45,93.32,B.Tech in Mechanical,Engineering,On-Time,Yes,2,63.63,9.077368502307207,0,2021
10739,21,Tier 2,Maharashtra,93.68,89.05,50.44,B.Tech in Electronics,Engineering,On-Time,No,5,62.52,6.876192978170795,0,2021
10740,20,Tier 2,Telangana,71.5,72.77,55.63,B.Com,Commerce,On-Time,Yes,0,52.6,6.602745309051832,0,2024
10741,22,Tier 1,Telangana,66.43,65.43,81.1,B.Tech in Mechanical,Engineering,On-Time,Yes,4,57.28,8.649684866591036,0,2023
10742,19,Tier 3,West Bengal,87.49,83.49,88.08,B.Tech in Mechanical,Engineering,On-Time,Yes,2,62.38,8.138641997273112,0,2024
10743,20,Tier 2,Uttar Pradesh,61.22,64.35,45.74,B.Tech in Electronics,Engineering,Delayed,Yes,4,64.17,6.8407583506666825,0,2023
10744,22,Tier 2,Maharashtra,74.85,71.58,45.72,B.Tech in Computer Science,Engineering,Defaulted,No,5,52.97,6.157477399761754,1,2023
10745,22,Tier 2,Gujarat,95.0,94.28,58.43,B.Tech in Computer Science,Engineering,Defaulted,Yes,2,52.36,7.92,1,2023
10746,18,Tier 1,Gujarat,73.17,67.25,53.4,B.Com,Commerce,On-Time,No,1,58.65,6.4124243306071325,0,2022
10747,20,Tier 3,Andhra Pradesh,65.76,70.06,94.31,BBA,Management,Delayed,No,3,65.78,8.658905813919857,0,2022
10748,20,Tier 1,Andhra Pradesh,79.56,72.82,58.2,B.Tech in Electronics,Engineering,On-Time,No,0,60.04,6.58793467174901,0,2021
10749,18,Tier 3,Rajasthan,69.36,65.24,53.51,B.Tech in Computer Science,Engineering,On-Time,No,4,46.94,7.74621208924774,0,2023
10750,18,Tier 1,Rajasthan,59.46,61.81,81.84,B.Tech in Computer Science,Engineering,Defaulted,No,5,54.46,9.356020468713483,1,2022
10751,22,Tier 1,Karnataka,92.61,95.02,75.14,B.Tech in Electronics,Engineering,On-Time,No,1,50.68,9.067206457273054,1,2021
10752,20,Tier 2,Tamil Nadu,69.87,66.04,62.77,B.Com,Commerce,On-Time,No,0,54.77,7.265153441003302,0,2022
10753,18,Tier 2,Rajasthan,68.14,67.63,78.48,B.Tech in Electronics,Engineering,Defaulted,Yes,3,62.86,8.283480920100375,0,2021
10754,21,Tier 1,Rajasthan,65.44,66.04,77.85,B.Sc in Physics,Science,Delayed,Yes,0,52.65,8.59162754885894,1,2021
10755,20,Tier 1,Tamil Nadu,71.62,61.71,97.75,B.Tech in Electronics,Engineering,Delayed,No,3,60.58,9.772458517455602,1,2024
10756,22,Tier 3,Uttar Pradesh,93.92,86.28,60.38,B.Tech in Mechanical,Engineering,Delayed,Yes,0,55.45,7.042659764615687,0,2021
10757,20,Tier 3,Tamil Nadu,80.62,83.41,66.93,B.Com,Commerce,Defaulted,No,4,62.93,8.02881974214236,1,2023
10758,21,Tier 2,Delhi,91.11,85.89,54.97,B.Tech in Mechanical,Engineering,On-Time,Yes,1,55.7,6.767977133849271,0,2024
10759,18,Tier 2,Andhra Pradesh,56.29,50.0,49.27,B.Com,Commerce,On-Time,No,3,53.81,6.301396515359183,0,2021
10760,21,Tier 1,Rajasthan,56.95,61.5,89.64,B.Com,Commerce,On-Time,No,5,59.68,8.479743163772776,0,2021
10761,19,Tier 3,Delhi,76.94,81.23,68.47,BBA,Management,On-Time,No,1,61.63,8.42,1,2023
10762,20,Tier 2,Uttar Pradesh,95.96,92.14,65.81,B.Tech in Computer Science,Engineering,Delayed,Yes,2,53.61,8.29,1,2021
10763,21,Tier 2,Andhra Pradesh,59.32,55.11,94.42,B.Com,Commerce,On-Time,No,4,50.11,9.476840991014845,1,2024
10764,18,Tier 1,Andhra Pradesh,78.22,74.85,70.68,B.Sc in Physics,Science,On-Time,Yes,1,62.29,7.639202929481477,0,2022
10765,18,Tier 1,Delhi,73.56,68.04,98.31,BBA,Management,On-Time,No,2,62.95,9.943467727573667,1,2023
10766,22,Tier 1,West Bengal,74.8,72.95,81.66,B.Sc in Physics,Science,On-Time,Yes,1,57.24,7.946294814941775,0,2024
10767,22,Tier 2,Gujarat,77.03,80.91,43.15,B.Sc in Physics,Science,On-Time,Yes,1,55.56,6.486602814413664,0,2021
10768,20,Tier 1,Gujarat,85.54,90.27,83.32,B.Tech in Computer Science,Engineering,On-Time,No,0,58.37,8.28445697158952,0,2022
10769,18,Tier 2,Delhi,77.37,68.19,88.19,B.Tech in Mechanical,Engineering,Defaulted,Yes,0,61.86,9.41,1,2023
10770,22,Tier 1,West Bengal,81.25,73.59,92.27,B.Tech in Computer Science,Engineering,On-Time,No,4,65.4,8.870887597849705,0,2022
10771,20,Tier 1,Maharashtra,96.15,97.3,81.34,B.Sc in Physics,Science,On-Time,Yes,4,57.79,8.81616807251994,1,2022
10772,20,Tier 1,Gujarat,72.78,66.79,96.6,B.Sc in Physics,Science,On-Time,Yes,5,62.01,8.738285484649602,0,2022
10773,19,Tier 2,Delhi,93.37,95.17,92.02,B.Sc in Physics,Science,On-Time,Yes,5,60.18,9.355922976405784,1,2023
10774,20,Tier 3,Andhra Pradesh,63.39,63.84,50.44,B.Tech in Mechanical,Engineering,On-Time,No,2,55.77,7.828821174462736,0,2021
10775,18,Tier 2,West Bengal,61.86,58.39,83.02,B.Tech in Computer Science,Engineering,On-Time,No,0,56.83,8.841416300935899,0,2024
10776,22,Tier 1,Maharashtra,69.13,69.71,95.6,B.Sc in Physics,Science,Delayed,Yes,1,59.1,9.639096219898816,1,2023
10777,20,Tier 2,Telangana,92.49,96.6,49.32,BBA,Management,Delayed,No,0,54.55,7.28737707126594,1,2022
10778,20,Tier 2,Maharashtra,59.3,57.66,51.28,B.Tech in Mechanical,Engineering,On-Time,No,5,57.22,6.405093031270921,0,2023
10779,18,Tier 3,Tamil Nadu,93.58,96.8,56.37,B.Tech in Mechanical,Engineering,On-Time,Yes,4,59.68,7.838393215185332,0,2023
10780,20,Tier 1,West Bengal,94.1,88.81,60.09,B.Tech in Computer Science,Engineering,Delayed,No,2,52.38,7.546670816162656,0,2024
10781,18,Tier 2,Tamil Nadu,76.54,71.12,47.39,B.Tech in Mechanical,Engineering,On-Time,No,0,56.6,6.204237686487392,0,2022
10782,18,Tier 1,Gujarat,97.37,97.67,47.67,BBA,Management,Delayed,Yes,4,50.42,7.38,1,2024
10783,21,Tier 2,Maharashtra,65.5,60.94,96.59,B.Com,Commerce,Defaulted,No,2,62.12,8.509163696786729,1,2022
10784,22,Tier 2,Andhra Pradesh,68.9,65.42,50.98,B.Tech in Mechanical,Engineering,On-Time,Yes,2,52.35,7.277897713150343,0,2022
10785,21,Tier 1,Gujarat,84.88,87.99,93.53,B.Tech in Computer Science,Engineering,Defaulted,Yes,4,50.71,9.217419987214782,1,2022
10786,21,Tier 3,Maharashtra,70.74,74.32,46.28,B.Tech in Computer Science,Engineering,On-Time,Yes,2,50.41,6.609199623008518,0,2024
10787,19,Tier 3,Gujarat,87.92,82.43,90.63,B.Tech in Computer Science,Engineering,On-Time,No,1,67.86,8.689192800680598,0,2021
10788,18,Tier 1,Maharashtra,78.7,74.47,71.66,B.Sc in Physics,Science,On-Time,No,4,53.97,8.692485752630182,0,2021
10789,22,Tier 3,Tamil Nadu,55.44,58.54,77.01,B.Tech in Computer Science,Engineering,On-Time,Yes,0,63.23,7.435048683375,0,2023
10790,19,Tier 1,Andhra Pradesh,72.97,64.67,64.02,BBA,Management,On-Time,Yes,5,59.18,7.53220577668451,0,2022
10791,19,Tier 1,Telangana,72.88,64.63,80.46,B.Sc in Physics,Science,On-Time,No,3,65.22,7.338157412555501,0,2023
10792,19,Tier 3,Karnataka,58.49,50.46,95.39,BBA,Management,Defaulted,Yes,4,59.29,9.734841896490236,1,2022
10793,21,Tier 2,West Bengal,57.6,53.88,85.95,B.Tech in Electronics,Engineering,On-Time,Yes,3,60.72,8.056453236050984,0,2022
10794,19,Tier 1,Rajasthan,58.8,50.0,55.09,BBA,Management,Defaulted,Yes,5,61.7,7.347712737324231,1,2023
10795,21,Tier 3,Karnataka,65.32,65.65,88.42,B.Tech in Computer Science,Engineering,On-Time,No,4,63.38,9.319625539614922,1,2023
10796,19,Tier 2,Tamil Nadu,95.82,86.58,42.05,B.Sc in Physics,Science,On-Time,No,3,54.75,6.362855718387708,0,2023
10797,21,Tier 3,Telangana,93.48,86.52,55.83,B.Sc in Physics,Science,Defaulted,Yes,0,58.49,7.243463852522586,0,2021
10798,19,Tier 2,West Bengal,70.91,67.88,93.59,B.Com,Commerce,On-Time,Yes,1,55.69,9.825343517396954,0,2024
10799,18,Tier 2,Gujarat,60.88,60.36,82.33,B.Tech in Computer Science,Engineering,On-Time,No,1,65.09,8.793611976615669,0,2024
10800,18,Tier 3,Gujarat,72.74,67.87,67.02,B.Tech in Computer Science,Engineering,On-Time,No,2,61.23,7.460594884553615,0,2023
10801,19,Tier 2,Tamil Nadu,90.07,85.2,83.61,B.Tech in Mechanical,Engineering,On-Time,No,2,64.12,8.435262067303793,0,2022
10802,19,Tier 2,Tamil Nadu,74.9,77.92,65.37,B.Sc in Physics,Science,Defaulted,No,2,56.68,7.4660711103025506,1,2024
10803,18,Tier 1,Maharashtra,94.59,92.33,80.26,B.Sc in Physics,Science,On-Time,Yes,3,54.04,7.969566895915703,0,2022
10804,19,Tier 1,Maharashtra,60.23,59.56,60.41,B.Sc in Physics,Science,Delayed,Yes,1,53.5,7.53796904000595,0,2024
10805,19,Tier 1,Karnataka,82.52,75.96,66.12,B.Sc in Physics,Science,On-Time,No,0,59.31,7.8898098614178975,0,2024
10806,21,Tier 1,Rajasthan,94.02,90.75,67.09,B.Com,Commerce,Defaulted,Yes,4,56.75,7.081193296452926,0,2024
10807,22,Tier 3,Karnataka,58.85,50.96,79.31,B.Sc in Physics,Science,On-Time,Yes,5,55.27,8.576320277035737,0,2024
10808,22,Tier 3,Maharashtra,59.56,55.45,54.97,B.Tech in Mechanical,Engineering,On-Time,No,1,58.96,8.078037651235787,0,2023
10809,20,Tier 2,Maharashtra,65.42,56.96,86.63,BBA,Management,On-Time,Yes,5,65.4,7.556806379932291,0,2022
10810,22,Tier 1,West Bengal,55.58,50.68,52.97,BBA,Management,On-Time,Yes,1,51.78,7.65,1,2024
10811,20,Tier 2,Delhi,97.03,98.01,44.57,B.Sc in Physics,Science,On-Time,Yes,0,46.98,6.718804063826754,0,2022
10812,20,Tier 2,Karnataka,96.98,91.98,44.2,B.Sc in Physics,Science,On-Time,No,1,52.21,5.986917897232504,0,2022
10813,18,Tier 2,Karnataka,76.09,73.83,44.71,B.Com,Commerce,On-Time,Yes,5,59.95,6.36835492946838,1,2023
10814,20,Tier 1,Tamil Nadu,80.91,76.46,62.55,B.Tech in Electronics,Engineering,On-Time,No,4,52.73,7.055251385450959,0,2021
10815,21,Tier 2,Uttar Pradesh,55.3,59.55,48.28,B.Com,Commerce,On-Time,Yes,2,53.18,6.840295417684746,0,2024
10816,20,Tier 1,Maharashtra,72.49,72.19,81.24,BBA,Management,On-Time,Yes,5,54.31,7.744571661196064,0,2023
10817,20,Tier 2,Telangana,85.92,88.23,60.64,B.Tech in Mechanical,Engineering,On-Time,No,3,55.29,7.005265360844296,0,2024
10818,21,Tier 2,Tamil Nadu,96.81,90.5,91.6,B.Tech in Electronics,Engineering,On-Time,No,2,61.96,8.951349707864956,0,2021
10819,19,Tier 2,Telangana,92.71,93.75,71.02,B.Sc in Physics,Science,Delayed,No,0,56.28,8.539725737221168,1,2023
10820,19,Tier 1,Delhi,97.9,91.5,66.29,B.Tech in Computer Science,Engineering,Delayed,Yes,0,57.78,7.890600470321588,1,2021
10821,18,Tier 2,Maharashtra,66.96,65.47,57.96,B.Tech in Computer Science,Engineering,On-Time,No,1,49.34,7.528976447415524,0,2023
10822,20,Tier 2,Telangana,82.0,74.41,96.87,B.Com,Commerce,Defaulted,No,0,57.32,10.0,1,2022
10823,20,Tier 1,Karnataka,90.64,93.28,79.57,B.Tech in Mechanical,Engineering,On-Time,Yes,0,48.47,7.715354291586813,0,2023
10824,22,Tier 3,West Bengal,85.44,88.33,90.76,BBA,Management,On-Time,Yes,4,54.42,9.545586772452392,0,2021
10825,20,Tier 1,Maharashtra,61.97,58.58,95.71,BBA,Management,On-Time,Yes,1,62.18,8.988807436641459,0,2023
10826,19,Tier 1,Maharashtra,55.94,57.98,64.09,BBA,Management,Delayed,Yes,1,50.54,8.070997908942001,0,2023
10827,20,Tier 1,West Bengal,57.41,50.0,50.21,B.Tech in Mechanical,Engineering,On-Time,Yes,0,52.44,6.892384776679755,1,2021
10828,19,Tier 3,Karnataka,89.27,89.88,91.98,B.Tech in Computer Science,Engineering,On-Time,Yes,2,62.4,9.683834777260246,0,2023
10829,18,Tier 2,Rajasthan,82.51,84.1,91.47,BBA,Management,On-Time,No,4,59.79,8.655455304263617,0,2022
10830,19,Tier 2,Tamil Nadu,65.71,67.9,73.83,B.Tech in Computer Science,Engineering,On-Time,Yes,3,52.47,7.912708348743503,0,2023
10831,18,Tier 2,Gujarat,84.82,77.85,95.02,B.Com,Commerce,On-Time,No,1,61.58,9.32249830373697,1,2023
10832,22,Tier 1,Gujarat,62.03,61.62,57.07,B.Tech in Mechanical,Engineering,Defaulted,No,2,52.01,7.568221796182463,1,2021
10833,18,Tier 3,Uttar Pradesh,91.15,88.66,75.35,B.Tech in Electronics,Engineering,On-Time,Yes,3,54.55,8.080646121062037,1,2023
10834,19,Tier 3,Karnataka,86.87,85.66,55.81,BBA,Management,On-Time,Yes,1,61.34,6.9615315420441455,1,2022
10835,20,Tier 1,Delhi,68.87,60.9,94.81,BBA,Management,On-Time,Yes,0,57.1,8.590125333384279,0,2023
10836,21,Tier 1,Rajasthan,69.41,70.52,70.35,B.Sc in Physics,Science,On-Time,Yes,1,55.58,7.767956432115777,0,2022
10837,18,Tier 1,Karnataka,71.0,71.56,79.1,B.Tech in Computer Science,Engineering,On-Time,No,1,63.48,7.993960116095581,0,2021
10838,18,Tier 2,Maharashtra,62.64,53.72,94.02,BBA,Management,Delayed,Yes,2,55.79,9.567092182757772,1,2021
10839,18,Tier 1,Telangana,85.74,84.2,48.55,B.Tech in Computer Science,Engineering,Delayed,Yes,0,49.89,6.150860868582878,1,2021
10840,22,Tier 1,Gujarat,90.49,89.4,75.96,B.Com,Commerce,On-Time,Yes,2,53.39,7.309185378875847,0,2024
10841,19,Tier 3,Karnataka,69.48,66.32,51.12,B.Tech in Computer Science,Engineering,On-Time,Yes,0,46.94,6.998510226838271,1,2023
10842,21,Tier 3,Andhra Pradesh,73.58,66.24,84.62,B.Tech in Mechanical,Engineering,On-Time,Yes,5,70.13,8.441828329152669,0,2021
10843,22,Tier 1,Rajasthan,72.1,75.53,65.61,B.Tech in Electronics,Engineering,On-Time,Yes,3,65.77,6.770074540613988,0,2021
10844,22,Tier 3,Delhi,75.51,69.89,85.09,B.Sc in Physics,Science,On-Time,No,1,56.93,8.246117198053954,0,2023
10845,18,Tier 1,Telangana,75.08,73.41,64.18,BBA,Management,Delayed,No,3,58.51,8.111750067403673,1,2024
10846,21,Tier 2,Andhra Pradesh,87.84,83.67,60.88,B.Tech in Computer Science,Engineering,Delayed,Yes,3,49.46,7.336579598883613,0,2024
10847,20,Tier 1,Gujarat,87.89,86.71,74.83,B.Tech in Electronics,Engineering,On-Time,Yes,4,55.68,8.54651092977722,1,2021
10848,22,Tier 2,Andhra Pradesh,59.84,57.91,57.05,BBA,Management,On-Time,No,0,56.25,6.9019906703482015,0,2024
10849,20,Tier 1,Karnataka,90.93,81.13,49.68,B.Tech in Mechanical,Engineering,On-Time,Yes,5,63.03,5.84741794068508,0,2021
10850,18,Tier 2,West Bengal,68.12,60.9,72.51,B.Com,Commerce,On-Time,No,5,60.26,8.06309646542428,0,2021
10851,21,Tier 1,Rajasthan,80.46,72.42,75.19,B.Sc in Physics,Science,On-Time,No,5,59.38,8.76,1,2022
10852,18,Tier 2,Andhra Pradesh,61.97,53.8,87.42,B.Tech in Computer Science,Engineering,On-Time,No,4,55.84,8.482901379169189,0,2021
10853,21,Tier 1,West Bengal,67.94,72.36,48.36,B.Tech in Mechanical,Engineering,On-Time,No,3,53.46,7.42,1,2023
10854,20,Tier 2,Gujarat,75.66,74.83,71.93,B.Sc in Physics,Science,On-Time,Yes,1,55.04,7.976712918745777,0,2024
10855,22,Tier 1,Maharashtra,86.86,85.94,78.85,B.Tech in Computer Science,Engineering,On-Time,No,5,67.06,8.131269105317182,0,2024
10856,20,Tier 2,Andhra Pradesh,62.35,58.58,58.01,B.Sc in Physics,Science,On-Time,Yes,2,60.08,6.920592337195592,1,2021
10857,21,Tier 2,Uttar Pradesh,75.28,68.81,77.68,B.Tech in Electronics,Engineering,On-Time,Yes,0,67.44,8.304891681512883,0,2024
10858,20,Tier 2,Tamil Nadu,76.95,81.5,51.52,B.Com,Commerce,Defaulted,Yes,2,54.96,7.138202120003796,1,2023
10859,21,Tier 2,Andhra Pradesh,63.44,64.16,72.74,B.Tech in Mechanical,Engineering,On-Time,Yes,2,52.75,7.710585132266698,0,2024
10860,21,Tier 1,Gujarat,67.58,59.54,69.3,B.Sc in Physics,Science,Delayed,No,2,64.9,8.46,1,2023
10861,22,Tier 3,Telangana,80.19,84.76,42.18,B.Tech in Computer Science,Engineering,Defaulted,Yes,5,56.37,6.555046288748757,0,2021
10862,20,Tier 2,Rajasthan,86.65,83.93,70.49,B.Com,Commerce,On-Time,Yes,4,63.68,8.700899358767066,0,2021
10863,18,Tier 1,Karnataka,58.07,51.89,67.3,B.Com,Commerce,On-Time,No,2,65.05,8.0583234541175,0,2024
10864,20,Tier 2,Delhi,89.18,91.09,69.28,B.Tech in Mechanical,Engineering,Defaulted,No,4,57.54,8.46,1,2024
10865,20,Tier 3,West Bengal,55.49,50.0,83.54,B.Com,Commerce,On-Time,No,0,66.08,8.778333058627592,0,2021
10866,20,Tier 3,Andhra Pradesh,87.29,80.97,67.42,B.Sc in Physics,Science,On-Time,No,2,48.64,7.525005342787318,0,2023
10867,19,Tier 2,West Bengal,60.21,54.36,42.49,B.Tech in Computer Science,Engineering,Defaulted,No,1,53.7,6.006519958877992,1,2023
10868,21,Tier 2,Karnataka,58.39,53.04,70.07,B.Com,Commerce,On-Time,Yes,0,52.46,8.230677624638137,1,2021
10869,21,Tier 1,Rajasthan,80.15,76.63,61.07,B.Tech in Computer Science,Engineering,Delayed,No,3,48.21,6.809974688576914,0,2024
10870,18,Tier 1,West Bengal,67.68,64.86,62.28,B.Tech in Electronics,Engineering,On-Time,No,0,59.12,7.967277129774708,0,2023
10871,20,Tier 1,Delhi,63.12,59.72,40.07,BBA,Management,On-Time,Yes,0,55.3,6.024832553529524,1,2022
10872,21,Tier 1,Telangana,72.99,71.96,81.02,B.Sc in Physics,Science,On-Time,Yes,2,62.89,7.857957447637834,0,2023
10873,22,Tier 1,Gujarat,91.37,94.52,55.69,B.Tech in Mechanical,Engineering,On-Time,Yes,4,61.3,8.311931233781275,0,2023
10874,21,Tier 3,Tamil Nadu,75.21,70.43,61.19,B.Com,Commerce,Delayed,No,0,50.02,7.723825497404594,1,2024
10875,22,Tier 2,Karnataka,60.73,61.76,49.84,B.Tech in Computer Science,Engineering,Delayed,No,5,56.88,6.657279331719044,1,2021
10876,20,Tier 3,Delhi,64.25,65.19,98.87,B.Tech in Mechanical,Engineering,On-Time,No,2,61.26,8.898440890328395,1,2023
10877,21,Tier 1,Tamil Nadu,62.63,66.46,69.26,B.Tech in Electronics,Engineering,On-Time,No,1,54.37,7.649022018665227,0,2021
10878,18,Tier 1,Gujarat,61.42,60.43,80.97,B.Tech in Mechanical,Engineering,On-Time,No,3,55.42,8.388797233085754,0,2022
10879,21,Tier 2,Telangana,56.29,59.85,54.36,B.Tech in Electronics,Engineering,On-Time,No,0,51.8,7.496166493159508,1,2024
